BOROUGH,NEIGHBORHOOD,SALE PRICE
5,ARDEN HEIGHTS,"410,000"
5,ARDEN HEIGHTS,"425,000"
5,ARDEN HEIGHTS,"472,500"
5,ARDEN HEIGHTS,"585,000"
5,ARDEN HEIGHTS,"354,900"
5,ARDEN HEIGHTS,"575,000"
5,ARDEN HEIGHTS,"385,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"568,500"
5,ARDEN HEIGHTS,"423,000"
5,ARDEN HEIGHTS,"315,815"
5,ARDEN HEIGHTS,"380,000"
5,ARDEN HEIGHTS,"417,000"
5,ARDEN HEIGHTS,"450,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"668,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"685,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"800,000"
5,ARDEN HEIGHTS,"606,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"800,000"
5,ARDEN HEIGHTS,"997,885"
5,ARDEN HEIGHTS,"996,867"
5,ARDEN HEIGHTS,"996,867"
5,ARDEN HEIGHTS,"936,790"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"565,000"
5,ARDEN HEIGHTS,"635,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"665,000"
5,ARDEN HEIGHTS,"675,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"325,000"
5,ARDEN HEIGHTS,"420,000"
5,ARDEN HEIGHTS,"469,000"
5,ARDEN HEIGHTS,"455,000"
5,ARDEN HEIGHTS,"490,000"
5,ARDEN HEIGHTS,"353,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"460,000"
5,ARDEN HEIGHTS,"430,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"435,000"
5,ARDEN HEIGHTS,0
5,ARDEN HEIGHTS,"430,000"
5,ARDEN HEIGHTS,"490,000"
5,ARDEN HEIGHTS,0
