BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,"RESIDENTIAL
UNITS","COMMERCIAL
UNITS","TOTAL 
UNITS","LAND 
SQUARE FEET","GROSS 
SQUARE FEET",YEAR BUILT,TAX CLASS AT TIME OF SALE,"BUILDING CLASS
AT TIME OF SALE",SALE PRICE,SALE DATE
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,936,3159,,R4,"300 EAST 33RD STREET, 12-E",12-E,10016,1,0,1,0,0,1962,2,R4,"590,000",8/19/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,936,3206,,R4,"300 EAST 33RD STREET, 16-K",16-K,10016,1,0,1,0,0,1962,2,R4,0,7/15/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,936,3220,,R4,"300 EAST 33RD STREET, 17-K",17-K,10016,1,0,1,0,0,1962,2,R4,0,7/15/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,936,3229,,R4,"300 EAST 33RD STREET, 18-E",18-E,10016,1,0,1,0,0,1962,2,R4,0,1/13/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,936,3240,,R4,"300 EAST 33RD STREET, 19-B",19-B,10016,1,0,1,0,0,1962,2,R4,"808,000",12/15/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,936,3253,,R4,"300 EAST 33RD STREET, 20-A",20-A,10016,1,0,1,0,0,1962,2,R4,"630,000",11/2/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,936,4010,,R4,"330 EAST 33RD STREET, 1-K",1-K,10016,1,0,1,0,0,1962,2,R4,0,1/22/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,936,4016,,R4,"330 EAST 33RD STREET, 2-B",2-B,10016,1,0,1,0,0,1962,2,R4,"875,000",5/29/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,936,4031,,R4,"330 EAST 33RD STREET, 3-C",3-C,10016,1,0,1,0,0,1962,2,R4,10,1/16/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,936,4036,,R4,"330 E 33RD ST, 3-H",3-H,10016,1,0,1,0,0,1962,2,R4,0,12/30/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,936,4040,,R4,"330 EAST 33RD STREET, 3-M",3-M,10016,1,0,1,0,0,1962,2,R4,0,3/9/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,936,4041,,R4,"330 EAST 33RD STREET, 3-N",3-N,10016,1,0,1,0,0,1962,2,R4,0,3/9/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,936,4046,,R4,"330 EAST 33RD STREET, 4-D",4-D,10016,1,0,1,0,0,1962,2,R4,"660,000",6/8/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,936,4060,,R4,"330 EAST 33RD STREET, 5-D",5-D,10016,1,0,1,0,0,1962,2,R4,"500,000",2/10/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,936,4084,,R4,"330 EAST 33RD STREET, 6-P",6-P,10016,1,0,1,0,0,1962,2,R4,"820,000",4/1/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,936,4104,,R4,"330 EAST 33RD STREET, 8-F",8-F,10016,1,0,1,0,0,1962,2,R4,0,1/24/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,936,4145,,R4,"330 EAST 33RD STREET, 11-E",11-E,10016,1,0,1,0,0,1962,2,R4,"615,000",12/10/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,936,4196,,R4,"330 EAST 33RD STREET, 15-P",15-P,10016,1,0,1,0,0,1962,2,R4,"850,000",12/4/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,936,4268,,R4,"330 EAST 33RD STREET, 21-B",21-B,10016,1,0,1,0,0,1962,2,R4,"877,000",1/15/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,936,4274,,R4,"330 EAST 33RD STREET, 21-H",21-H,10016,1,0,1,0,0,1962,2,R4,"585,000",7/8/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,939,1040,,R4,"303 EAST 33RD STREET, 4M",4M,10016,1,0,1,0,0,2009,2,R4,0,5/26/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,939,1080,,R4,"303 EAST 33RD STREET, 7K",7K,10016,1,0,1,0,0,,2,R4,"785,000",8/18/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,939,1086,,R4,"303 EAST 33RD STREET, 8C",8C,10016,1,0,1,0,0,,2,R4,"1,120,075",8/11/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,939,1088,,R4,"303 EAST 33RD STREET, 8E",8E,10016,1,0,1,0,0,2009,2,R4,"865,000",12/17/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,939,1114,,R4,"303 EAST 33RD ST, 11A",11A,10016,1,0,1,0,0,2009,2,R4,0,8/13/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,939,1115,,R4,"303 EAST 33RD STREET, 11B",11B,10016,1,0,1,0,0,2009,2,R4,0,2/21/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,939,1124,,R4,"303 EAST 33RD STREET, PHA",PHA,10016,1,0,1,0,0,2009,2,R4,0,11/11/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,939,1125,,R4,"303 EAST 33RD STREET, PHB",PHB,10016,1,0,1,0,0,2009,2,R4,0,11/20/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,939,1130,,R4,"303 EAST 33RD STREET, PHG",PHG,10016,1,0,1,0,0,2009,2,R4,0,12/29/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,940,1022,,R4,"333 EAST 34TH STREET, 2M",2M,10016,1,0,1,0,0,1961,2,R4,"980,000",4/10/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,940,1054,,R4,"333 EAST 34TH STREET, 5B",5B,10016,1,0,1,0,0,1961,2,R4,0,9/10/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,940,1076,,R4,"333 EAST 34TH STREET, 6KL",6KL,10016,1,0,1,0,0,1961,2,R4,0,1/17/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,940,1130,,R4,"333 EAST 34TH STREET, 10J",10J,10016,1,0,1,0,0,1961,2,R4,0,8/21/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1015,,R4,"330 EAST 38TH STREET, 5O",5O,10016,1,0,1,0,0,,2,R4,"760,000",1/21/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1028,,R4,"330 EAST 38TH STREET, 6K",6K,10016,1,0,1,0,0,,2,R4,0,10/20/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1062,,R4,"330 EAST 38TH STREET, 8K",8K,10016,1,0,1,0,0,,2,R4,0,11/3/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1149,,R4,"330 EAST 38TH ST, 14M",14M,10016,1,0,1,0,0,,2,R4,0,10/8/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1149,,R4,"330 EAST 38TH ST, 14M",14M,10016,1,0,1,0,0,,2,R4,0,11/4/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1189,,R4,"330 EAST 38TH STREET, 17C",17C,10016,1,0,1,0,0,,2,R4,"1,035,000",1/31/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1231,,R4,"330 EAST 38TH STREET, 19L",19L,10016,1,0,1,0,0,,2,R4,"1,250,000",6/30/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1338,,R4,"330 E. 38TH ST, 26B",26B,10016,1,0,1,0,0,,2,R4,"1,100,000",12/22/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1340,,R4,"330 EAST 38TH STREET, 26D",26D,10016,1,0,1,0,0,,2,R4,"1,755,000",11/30/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1342,,R4,"330 EAST 38TH STREET, 26F",26F,10016,1,0,1,0,0,,2,R4,0,11/20/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1353,,R4,"330 EAST 38TH STREET, 26Q",26Q,10016,1,0,1,0,0,,2,R4,0,12/29/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1357,,R4,"330 EAST 38TH STREET, 27D",27D,10016,1,0,1,0,0,,2,R4,"2,050,000",1/31/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1361,,R4,"330 EAST 38TH STREET, 27H",27H,10016,1,0,1,0,0,,2,R4,"645,000",12/28/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1416,,R4,"330 EAST 38TH STREET, 30M",30M,10016,1,0,1,0,0,,2,R4,"835,000",1/29/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1465,,R4,"330 EAST 38TH STREET, 33M",33M,10016,1,0,1,0,0,,2,R4,0,1/22/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1479,,R4,"330 EAST 38TH ST, 34K",34K,10016,1,0,1,0,0,,2,R4,"1,515,000",12/22/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1490,,R4,"330 EAST 38TH STREET, 35E",35E,10016,1,0,1,0,0,,2,R4,"1,545,000",9/14/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1501,,R4,"330 EAST 38TH STREET, 35P",35P,10016,1,0,1,0,0,,2,R4,0,10/26/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1520,,R4,"330 EAST 38TH STREET, 37B",37B,10016,1,0,1,0,0,,2,R4,"1,500,000",2/4/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1522,,R4,"330 EAST 38TH STREET, 37D",37D,10016,1,0,1,0,0,,2,R4,0,8/14/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1549,,R4,"330 EAST 38TH STREET, 38N",38N,10016,1,0,1,0,0,,2,R4,0,8/3/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1556,,R4,"330 EAST 38TH STREET, 39D",39D,10016,1,0,1,0,0,,2,R4,"1,906,000",1/6/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1636,,R4,"330 EAST 38TH STREET, 44B",44B,10016,1,0,1,0,0,,2,R4,0,6/26/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1666,,R4,"330 EAST 38TH STREET, 45Q",45Q,10016,1,0,1,0,0,,2,R4,"1,150,000",2/3/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1703,,R4,"330 EAST 38TH STREET, 48H",48H,10016,1,0,1,0,0,,2,R4,"800,000",1/8/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1718,,R4,"330 EAST 38TH STREET, 49H",49H,10016,1,0,1,0,0,,2,R4,0,2/1/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1733,,R4,"330 EAST 38TH STREET, 51E",51E,10016,1,0,1,0,0,,2,R4,10,12/22/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1757,,R4,"330 E. 38TH STREET, 52Q",52Q,10016,1,0,1,0,0,,2,R4,0,1/31/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1905,,R4,"308 EAST 38TH STREET, 3D",3D,10016,1,0,1,0,0,2001,2,R4,"785,000",12/4/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1915,,R4,"308 E 38TH ST, 5B",5B,10016,1,0,1,0,0,2001,2,R4,0,8/6/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,943,1960,,R4,"308 EAST 38TH ST, 12E",12E,10016,1,0,1,0,0,2001,2,R4,"1,255,000",7/6/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,944,1039,,R4,"311 EAST 38TH STREET, 8B",8B,10016,1,0,1,0,0,1984,2,R4,"850,000",5/13/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,944,1047,,R4,"311 EAST 38TH STREET, 9D",9D,10016,1,0,1,0,0,1984,2,R4,"645,000",4/14/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,944,1060,,R4,"311 EAST 38TH STREET, 12B",12B,10016,1,0,1,0,0,1984,2,R4,"945,000",6/18/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1005,,R4,"630 FIRST AVENUE, 3F",3F,10016,1,0,1,0,0,1984,2,R4,"750,000",2/10/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1027,,R4,"630 FIRST AVENUE, 5H",5H,10016,1,0,1,0,0,1984,2,R4,"760,000",1/3/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1043,,R4,"630 1 AVENUE, 6H",6H,10016,1,0,1,0,0,1984,2,R4,0,4/17/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1048,,R4,"630 FIRST AVENUE, 6N",6N,10016,1,0,1,0,0,1984,2,R4,"1,050,000",7/24/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1058,,R4,"630 1 AVENUE, 7G",7G,10016,1,0,1,0,0,1984,2,R4,0,10/27/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1077,,R4,"630 1 AVENUE, 8K",8K,10016,1,0,1,0,0,1984,2,R4,0,11/30/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1081,,R4,"630 FIRST AVENUE, 8P",8P,10016,1,0,1,0,0,1984,2,R4,"765,000",9/17/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1082,,R4,"630 1 AVENUE, 8R",8R,10016,1,0,1,0,0,1984,2,R4,0,2/3/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1090,,R4,"630 1 AVENUE, 9G",9G,10016,1,0,1,0,0,1984,2,R4,"600,000",12/30/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1099,,R4,"630 1 AVENUE, 9S",9S,10016,1,0,1,0,0,1984,2,R4,0,11/30/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1107,,R4,"630 1 AVENUE, 10H",10H,10016,1,0,1,0,0,1984,2,R4,0,11/4/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1118,,R4,"630 FIRST AVENUE, 11C",11C,10016,1,0,1,0,0,1984,2,R4,"1,160,000",5/28/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1155,,R4,"630 1 AVENUE, 14H",14H,10016,1,0,1,0,0,1984,2,R4,"600,000",12/24/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1167,,R4,"630 1 AVENUE, 15D",15D,10016,1,0,1,0,0,1984,2,R4,"1,200,000",11/20/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1168,,R4,"630 1ST AVENUE, 15E",15E,10016,1,0,1,0,0,1984,2,R4,0,5/26/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1187,,R4,"630 1 AVENUE, 16H",16H,10016,1,0,1,0,0,1984,2,R4,0,10/14/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1201,,R4,"630 1 AVENUE, 17F",17F,10016,1,0,1,0,0,1984,2,R4,0,10/10/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1203,,R4,"630 1ST AVENUE, 17H",17H,10016,1,0,1,0,0,1984,2,R4,"100,000",5/27/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1204,,R4,"630 1 AVENUE, 17J",17J,10016,1,0,1,0,0,1984,2,R4,0,11/30/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1230,,R4,"630 FIRST AVENUE, 19C",19C,10016,1,0,1,0,0,1984,2,R4,"1,275,000",4/10/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1235,,R4,"630 1 AVENUE, 19H",19H,10016,1,0,1,0,0,1984,2,R4,0,11/30/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1283,,R4,"630 FIRST AVENUE, 22H",22H,10016,1,0,1,0,0,1984,2,R4,"780,000",3/10/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1284,,R4,"630 1 AVENUE, 22J",22J,10016,1,0,1,0,0,1984,2,R4,0,12/26/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1322,,R4,"630 1 AVENUE, 24R",24R,10016,1,0,1,0,0,1984,2,R4,10,3/5/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1376,,R4,"630 1 AVENUE, 28G",28G,10016,1,0,1,0,0,1984,2,R4,0,6/29/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1434,,R4,"630 FIRST AVENUE, 32E",32E,10016,1,0,1,0,0,1984,2,R4,"1,050,000",7/7/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1441,,R4,"630 1ST AVENUE, 32N",32N,10016,1,0,1,0,0,1984,2,R4,0,1/28/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1470,,R4,"630 1 AVENUE, 34M",34M,10016,1,0,1,0,0,1984,2,R4,"1,120,000",2/14/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,968,1485,,R4,"630 1 AVENUE, 35P",35P,10016,1,0,1,0,0,1984,2,R4,"878,550",6/16/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,969,1013,,R4,"415 EAST 37TH STREET, 5N",5N,10016,1,0,1,0,0,1988,2,R4,0,9/23/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,969,1038,,R4,"415 EAST 37TH STREET,, 7M",7M,10016,1,0,1,0,0,1988,2,R4,0,6/10/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,969,1039,,R4,"415 EAST 37TH STREET, 7N",7N,10016,1,0,1,0,0,1988,2,R4,"830,000",5/28/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,969,1097,,R4,"415 EAST 37TH STREET, 12F",12F,10016,1,0,1,0,0,1988,2,R4,0,2/27/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,969,1128,,R4,"415 EAST 37TH STREET, 15L",15L,10016,1,0,1,0,0,1988,2,R4,0,8/16/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,969,1134,,R4,"415 EAST 37TH STREET, 16D",16D,10016,1,0,1,0,0,1988,2,R4,"660,000",2/4/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,969,1183,,R4,"415 EAST 37TH STREET, 20D",20D,10016,1,0,1,0,0,1988,2,R4,"665,000",3/31/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,969,1198,,R4,"415 EAST 37TH STREET, 21J",21J,10016,1,0,1,0,0,1988,2,R4,0,11/30/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,969,1222,,R4,"415 EAST 37TH STREET, 23L",23L,10016,1,0,1,0,0,1988,2,R4,"1,699,500",6/5/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,969,1252,,R4,"415 EAST 37TH STREET, 26H",26H,10016,1,0,1,0,0,1988,2,R4,"800,000",5/28/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,969,1259,,R4,"415 EAST 37TH STREET, 27C",27C,10016,1,0,1,0,0,1988,2,R4,"780,000",10/21/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,969,1268,,R4,"415 EAST 37TH STREET, 28A",28A,10016,1,0,1,0,0,1988,2,R4,"500,000",8/12/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,969,1303,,R4,"415 EAST 37TH STREET, 31H",31H,10016,1,0,1,0,0,1988,2,R4,"814,500",11/16/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,969,1310,,R4,"415 EAST 37TH STREET, 32D",32D,10016,1,0,1,0,0,1988,2,R4,0,10/14/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,969,1371,,R4,"415 EAST 37TH STREET, 38J",38J,10016,1,0,1,0,0,1988,2,R4,"1,800,000",1/28/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,969,1379,,R4,"415 EAST 37TH STREET, 39J",39J,10016,1,0,1,0,0,1988,2,R4,"1,425,550",2/20/2020
1,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,2,969,1391,,R4,"415 EAST 37TH STREET, 41C",41C,10016,1,0,1,0,0,1988,2,R4,"1,225,000",12/4/2020
1,KIPS BAY,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,925,1005,,R1,"355 EAST 19TH STREET, 5",5,10003,1,0,1,0,0,2014,2,R1,"2,675,000",7/23/2020
1,KIPS BAY,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,928,1010,,R1,"379 1 AVENUE, 8",8,10010,1,0,1,0,0,1910,2,R1,0,7/21/2020
1,KIPS BAY,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,2C,928,1001,,R8,"379 1 AVENUE, COM1",COM1,10010,1,0,1,0,0,1910,2,R8,0,7/21/2020
1,KIPS BAY,17 CONDO COOPS,2,928,1107,,R9,"310 EAST 23RD STREET, 10F",,10010,,,,,,1900,2,R9,"930,000",3/4/2020
1,KIPS BAY,17 CONDO COOPS,2,928,1107,,R9,"310 EAST 23RD STREET, 11E",,10010,,,,,,1900,2,R9,"510,000",2/12/2020
1,KIPS BAY,17 CONDO COOPS,2,928,1107,,R9,"310 EAST 23RD STREET, 3E",,10010,,,,,,1900,2,R9,"459,000",6/19/2020
1,KIPS BAY,17 CONDO COOPS,2,928,1107,,R9,"310 EAST 23RD STREET, 3J",,10010,,,,,,1900,2,R9,"525,000",7/1/2020
1,KIPS BAY,17 CONDO COOPS,2,928,1107,,R9,"310 EAST 23RD STREET, 5J",,10010,,,,,,1900,2,R9,"545,000",7/13/2020
1,KIPS BAY,17 CONDO COOPS,2,928,1107,,R9,"310 EAST 23RD STREET, RES1",,10010,,,,,,1900,2,R9,"469,000",12/2/2020
1,KIPS BAY,17 CONDO COOPS,2,928,1107,,R9,"310 EAST 23RD STREET, RES1",,10010,,,,,,1900,2,R9,"650,000",6/12/2020
1,KIPS BAY,17 CONDO COOPS,2,945,1003,,R9,"300 EAST 40TH ST, 8F",,10016,,,,,,,2,R9,"650,000",9/17/2020
1,KIPS BAY,17 CONDO COOPS,2,945,1003,,R9,"300 EAST 40TH STREET, 14B",,10016,,,,,,,2,R9,"1,380,000",6/24/2020
1,KIPS BAY,17 CONDO COOPS,2,945,1003,,R9,"300 EAST 40TH STREET, 20CD",,10016,,,,,,,2,R9,"1,700,000",8/19/2020
1,KIPS BAY,17 CONDO COOPS,2,945,1003,,R9,"300 EAST 40TH STREET, 27V",,10016,,,,,,,2,R9,"810,000",7/23/2020
1,KIPS BAY,17 CONDO COOPS,2,945,1003,,R9,"300 EAST 40TH STREET, 3X",,10016,,,,,,,2,R9,"827,500",1/22/2020
1,KIPS BAY,17 CONDO COOPS,2,945,1003,,R9,"300 EAST 40TH STREET, 4W",,10016,,,,,,,2,R9,"739,500",5/6/2020
1,KIPS BAY,29 COMMERCIAL GARAGES,4,923,26,,G7,343 EAST 17TH STREET,,10003,0,0,0,"4,140",0,,4,G7,"12,000,000",2/5/2020
1,KIPS BAY,31 COMMERCIAL VACANT LAND,4,923,35,,V1,305 1 AVENUE,,10003,0,0,0,"1,840",0,,4,V1,"28,500,000",2/5/2020
1,KIPS BAY,31 COMMERCIAL VACANT LAND,4,923,36,,V1,307 1 AVENUE,,10003,0,0,0,"1,840",0,,4,V1,"28,500,000",2/5/2020
1,KIPS BAY,31 COMMERCIAL VACANT LAND,4,923,37,,V1,309 1 AVENUE,,10003,0,0,0,"1,840",0,,4,V1,"28,500,000",2/5/2020
1,KIPS BAY,31 COMMERCIAL VACANT LAND,4,923,38,,V1,311 1 AVENUE,,10003,0,0,0,"1,840",0,,4,V1,"28,500,000",2/5/2020
1,KIPS BAY,45 CONDO HOTELS,4,923,1002,,RH,"301 FIRST AVENUE, 1002",1002,10003,0,1,1,0,0,1969,4,RH,"65,392,293",2/7/2020
1,LITTLE ITALY,07 RENTALS - WALKUP APARTMENTS,2,471,17,,C7,171 MULBERRY STREET,,10013,10,1,11,"2,500","11,841",1900,2,C7,"6,225,000",6/18/2020
1,LITTLE ITALY,07 RENTALS - WALKUP APARTMENTS,2,471,34,,C7,174 MULBERRY STREET,,10013,16,1,17,"2,467","12,989",1900,2,C7,0,12/21/2020
1,LITTLE ITALY,07 RENTALS - WALKUP APARTMENTS,2,478,20,,C7,8 SPRING STREET,,10012,18,2,20,"2,562","10,064",1900,2,C7,0,1/30/2020
1,LITTLE ITALY,07 RENTALS - WALKUP APARTMENTS,2,478,21,,C7,6 SPRING STREET,,10012,18,2,20,"2,376","9,435",1900,2,C7,0,1/30/2020
1,LITTLE ITALY,07 RENTALS - WALKUP APARTMENTS,2,494,10,,C4,242 MULBERRY STREET,,10012,22,1,23,"2,574","12,222",1905,2,C4,0,12/23/2020
1,LITTLE ITALY,07 RENTALS - WALKUP APARTMENTS,2B,507,12,,C7,248 ELIZABETH STREET,,10012,8,2,10,"1,980","7,456",1910,2,C7,"8,000,000",1/16/2020
1,LITTLE ITALY,07 RENTALS - WALKUP APARTMENTS,2B,508,16,,C4,278 MOTT STREET,,10012,8,1,9,"2,180","8,790",1920,2,C4,0,1/30/2020
1,LITTLE ITALY,08 RENTALS - ELEVATOR APARTMENTS,2,481,19,,D7,54 SPRING STREET,,10012,10,1,11,"2,755","13,973",1998,2,D7,0,8/19/2020
1,LITTLE ITALY,09 COOPS - WALKUP APARTMENTS,2C,508,6,,C8,"256 MOTT STREET, 1",,10012,,,,,,1925,2,C8,"3,500,000",2/20/2020
1,LITTLE ITALY,10 COOPS - ELEVATOR APARTMENTS,2C,471,23,,D0,"182 GRAND STREET, 2-3",,10013,,,,,,1920,2,D0,"2,200,000",3/26/2020
1,LITTLE ITALY,10 COOPS - ELEVATOR APARTMENTS,2,495,2,,D0,"237 LAFAYETTE STREET, 5W",,10012,,,,,,1911,2,D0,"2,750,000",6/9/2020
