BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,"RESIDENTIAL
UNITS","COMMERCIAL
UNITS","TOTAL 
UNITS","LAND 
SQUARE FEET","GROSS 
SQUARE FEET",YEAR BUILT,TAX CLASS AT TIME OF SALE,"BUILDING CLASS
AT TIME OF SALE",SALE PRICE,SALE DATE
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3164,46,,C0,177 JEFFERSON STREET,,11206,3,0,3,"2,500","3,702",1899,1,C0,"2,300,000",10/16/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3173,31,,C0,76 WILSON AVENUE,,11237,3,0,3,"1,875","3,375",2006,1,C0,0,1/27/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3207,11,,C0,998 WILLOUGHBY AVENUE,,11221,3,0,3,"2,375","4,977",2006,1,C0,0,8/3/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3225,15,,C0,512 HART STREET,,11221,3,0,3,"1,360","2,400",1925,1,C0,"1,221,000",11/20/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3226,18,,C0,556 HART STREET,,11221,3,0,3,"2,031","4,374",2004,1,C0,0,8/10/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3256,123,,C0,146 STOCKHOLM STREET,,11221,3,0,3,"1,250","3,666",2006,1,C0,0,4/6/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3256,128,,C0,208 WILSON AVENUE,,11237,3,0,3,"1,250","2,811",2006,1,C0,0,1/3/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3263,2,,C0,1189 BROADWAY,,11221,3,0,3,"2,500","4,500",1931,1,C0,"999,999",1/9/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3263,27,,C0,856 BUSHWICK AVENUE,,11221,3,0,3,"1,728","4,212",1899,1,C0,"2,150,000",2/13/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3263,29,,C0,860 BUSHWICK AVENUE,,11221,3,0,3,"1,533","3,617",1915,1,C0,0,1/28/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3285,76,,C0,1165 GREENE AVENUE,,11221,3,0,3,"2,000","2,700",1901,1,C0,0,12/9/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3317,19,,C0,246 MENAHAN,,11237,3,0,3,"2,000","3,720",1931,1,C0,"1,100,000",12/21/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3321,12,,C0,26 GROVE STREET,,11221,3,0,3,"1,594","3,952",2003,1,C0,0,12/16/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3339,10,,C0,1106 GATES AVENUE,,11221,3,0,3,"2,000","3,300",1905,1,C0,"1,200,000",9/8/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3349,33,,C0,524 EVERGREEN AVENUE,,11221,3,0,3,"2,676","3,933",1910,1,C0,0,5/18/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3350,53,,C0,115 WOODBINE STREET,,11221,3,0,3,"1,825","2,190",1910,1,C0,"650,000",9/11/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3350,54,,C0,113 WOODBINE STREET,,11221,3,0,3,"2,050","2,769",1910,1,C0,0,7/16/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3361,6,,C0,232 WOODBINE STREET,,11221,3,0,3,"1,800","2,430",1920,1,C0,0,12/23/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3361,23,,C0,266 WOODBINE STREET,,11221,3,0,3,"2,000","2,700",1920,1,C0,0,1/2/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3361,74,,C0,228 WOODBINE STREET,,11221,3,0,3,"1,334","2,625",2005,1,C0,0,1/8/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3366,15,,C0,958 MADISON STREET,,11221,3,0,3,"1,875","2,814",1901,1,C0,0,4/13/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3366,19,,C0,966 MADISON STREET,,11221,3,0,3,"1,875","2,814",1901,1,C0,"1,080,000",1/30/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3366,58,,C0,1101 PUTNAM AVENUE,,11221,3,0,3,"2,000","3,000",1910,1,C0,"910,000",3/10/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3373,18,,C0,1106 PUTNAM,,11221,3,0,3,"2,000","3,300",1905,1,C0,0,2/1/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3373,24,,C0,1118 PUTNAM AVENUE,,11221,3,0,3,"2,000","3,300",1905,1,C0,"990,000",5/12/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3373,24,,C0,1118 PUTNAM AVENUE,,11221,3,0,3,"2,000","3,300",1905,1,C0,"999,999",2/19/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3374,20,,C0,1170 PUTNAM AVENUE,,11221,3,0,3,"1,750","2,364",1901,1,C0,0,1/28/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3375,20,,C0,1230 PUTNAM AVENUE,,11221,3,0,3,"1,917","2,589",1910,1,C0,500,6/25/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3375,20,,C0,1230 PUTNAM AVENUE,,11221,3,0,3,"1,917","2,589",1910,1,C0,"5,000",9/25/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3375,20,,C0,1230 PUTNAM AVENUE,,11221,3,0,3,"1,917","2,589",1910,1,C0,"5,000",10/1/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3375,20,,C0,1230 PUTNAM AVENUE,,11221,3,0,3,"1,917","2,589",1910,1,C0,"10,000",8/27/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3375,20,,C0,1230 PUTNAM AVENUE,,11221,3,0,3,"1,917","2,589",1910,1,C0,"15,000",11/4/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3378,4,,C0,677 KNICKERBOCKER AVENUE,,11221,3,0,3,"1,900","3,600",1910,1,C0,"1,300,000",11/25/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3380,19,,C0,24 CORNELIA STREET,,11221,3,0,3,"2,000","3,300",1905,1,C0,"1,915,000",11/25/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3380,54,,C0,1043 JEFFERSON AVENUE,,11221,3,0,3,"2,000","3,000",1910,1,C0,0,11/25/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3380,54,,C0,1043 JEFFERSON AVENUE,,11221,3,0,3,"2,000","3,000",1910,1,C0,0,12/29/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3381,46,,C0,1131 JEFFERSON AVENUE,,11221,3,0,3,"2,000","2,700",1905,1,C0,"875,000",8/7/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3382,40,,C0,500 CENTRAL AVENUE,,11221,3,0,3,"1,875","2,925",2006,1,C0,"1,165,000",1/10/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3382,60,,C0,1183 JEFFERSON AVENUE,,11221,3,0,3,"2,000","2,700",1905,1,C0,0,7/8/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3384,31,,C0,290 CORNELIA STREET,,11221,3,0,3,"1,875","3,024",2008,1,C0,0,12/18/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3384,44,,C0,1351 JEFFERSON AVENUE,,11221,3,0,3,"1,900","2,565",1905,1,C0,"1,050,000",10/2/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3384,60,,C0,1319 JEFFERSON AVENUE,,11221,3,0,3,"1,900","2,565",1905,1,C0,"1,510,000",2/5/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3384,132,,C0,292 CORNELIA STREET,,11221,3,0,3,"1,875","3,024",2008,1,C0,0,11/16/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3388,43,,C0,1079 HANCOCK STREET,,11221,3,0,3,"2,000","3,000",1920,1,C0,"1,480,000",4/6/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3389,48,,C0,1137 HANCOCK STREET,,11221,3,0,3,"2,000","2,700",1910,1,C0,0,11/2/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3389,55,,C0,1123 HANCOCK STREET,,11221,3,0,3,"2,000","2,700",1910,1,C0,0,9/24/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3390,44,,C0,1223 HANCOCK STREET,,11221,3,0,3,"2,000","2,700",1910,1,C0,0,5/15/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3390,44,,C0,1223 HANCOCK STREET,,11221,3,0,3,"2,000","2,700",1910,1,C0,"1,900,000",10/23/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3390,50,,C0,1207 HANCOCK STREET,,11221,3,0,3,"1,900","2,565",1910,1,C0,"999,000",3/2/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3394,32,,C0,1228 BUSHWICK AVE,,11221,3,0,3,"1,613","3,004",1910,1,C0,0,7/30/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3395,21,,C0,1066 HANCOCK STREET,,11221,3,0,3,"2,000","2,880",1915,1,C0,"1,700,000",3/4/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3397,53,,C0,201 WEIRFIELD STREET,,11221,3,0,3,"2,000","2,700",1910,1,C0,"1,300,000",6/5/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3398,24,,C0,1274 HANCOCK STREET,,11221,3,0,3,"2,000","2,650",1899,1,C0,"1,180,000",10/29/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3398,25,,C0,1276 HANCOCK STREET,,11221,3,0,3,"2,000","2,650",1899,1,C0,"1,170,000",1/6/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3402,34,,C0,646 EVERGREEN AVENUE,,11207,3,0,3,"2,281","2,820",2013,1,C0,0,9/11/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3402,35,,C0,648 EVERGREEN AVENUE,,11207,3,0,3,"1,219","2,820",2013,1,C0,0,9/11/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3402,37,,C0,654 EVERGREEN AVENUE,,11207,3,0,3,"1,219","2,820",2013,1,C0,0,9/11/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3402,38,,C0,656 EVERGREEN AVENUE,,11207,3,0,3,"2,281","2,820",2013,1,C0,0,9/11/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3404,19,,C0,204 WEIRFIELD STREET,,11221,3,0,3,"2,000","2,880",1901,1,C0,0,12/5/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3408,27,,C0,1010 HALSEY STREET,,11207,3,0,3,"1,800","2,160",1915,1,C0,"1,310,000",1/30/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3409,2,,C0,1285 BUSHWICK AVENUE,,11207,3,0,3,"1,600","3,000",1925,1,C0,10,10/19/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3409,26,,C0,1064 HALSEY STREET,,11207,3,0,3,"1,950","3,276",1925,1,C0,0,2/10/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3409,26,,C0,1064 HALSEY STREET,,11207,3,0,3,"1,950","3,276",1925,1,C0,"1,100,000",1/2/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3410,28,,C0,1128 HALSEY STREET,,11207,3,0,3,"2,000","3,360",1925,1,C0,"1,520,000",1/21/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3412,11,,C0,1216 HALSEY STREET,,11207,3,0,3,"2,200","2,565",1920,1,C0,"87,500",8/3/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3414,14,,C0,14 ELDERT STREET,,11207,3,0,3,"1,950","3,135",2002,1,C0,0,12/31/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3418,54,,C0,233 COVERT STREET,,11207,3,0,3,"1,975","2,844",1910,1,C0,0,1/9/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3422,22,,C0,126 COVERT STREET,,11207,3,0,3,"1,858","2,508",1920,1,C0,0,5/27/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3422,57,,C0,123A SCHAEFER STREET,,11207,3,0,3,"1,875","2,532",1915,1,C0,"985,000",10/29/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3426,37,,C0,1021 DECATUR STREET,,11207,3,0,3,"1,058","2,940",2007,1,C0,0,3/3/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3426,38,,C0,1019 DECATUR STREET,,11207,3,0,3,"1,193","2,940",2007,1,C0,0,3/3/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3428,22,,C0,126 SCHAEFER ST,,11207,3,0,3,"1,800","2,430",1925,1,C0,"965,000",10/29/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3428,67,,C0,1109 DECATUR STREET,,11207,3,0,3,"1,726","2,520",1925,1,C0,0,12/15/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3430,13,,C0,222 SCHAEFER STREET,,11207,3,0,3,"2,000","2,200",1899,1,C0,0,7/22/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3431,20,,C0,284 SCHAEFER ST,,11237,3,0,3,"2,550","3,465",1920,1,C0,0,1/16/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3432,43,,C0,37 COOPER STREET,,11207,3,0,3,"1,958","2,937",1899,1,C0,0,8/20/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3433,57,,C0,73A COOPER ST,,11207,3,0,3,"1,600","2,841",2005,1,C0,0,1/16/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3435,21,,C0,1216 DECATUR STREET,,11207,3,0,3,"1,850","2,775",1899,1,C0,0,12/9/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3435,23,,C0,1220 DECATUR STREET,,11207,3,0,3,"1,850","2,775",1899,1,C0,0,6/24/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3439,52,,C0,87 MOFFAT STREET,,11207,3,0,3,"2,000","5,200",1901,1,C0,"880,000",3/4/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3441,22,,C0,192 COOPER STREET,,11207,3,0,3,"2,500","3,900",2004,1,C0,0,2/4/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3441,22,,C0,192 COOPER STREET,,11207,3,0,3,"2,500","3,900",2004,1,C0,"1,585,000",1/24/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3457,28,,C0,100 PILLING STREET,,11207,3,0,3,"2,000","3,180",1905,1,C0,0,8/31/2020
3,BUSHWICK,03 THREE FAMILY DWELLINGS,1,3468,45,,C0,37 DE SALES PLACE,,11207,3,0,3,"2,058","3,240",1915,1,C0,0,3/12/2020
3,BUSHWICK,04 TAX CLASS 1 CONDOS,1A,3151,1004,,R3,"6 RENAISSANCE COURT, 8A",8A,11206,1,0,1,0,0,,1,R3,"500,000",8/11/2020
3,BUSHWICK,04 TAX CLASS 1 CONDOS,1A,3151,1023,,R3,"6 RENAISSANCE COURT, 20B",20B,11206,1,0,1,0,0,,1,R3,"585,000",8/31/2020
3,BUSHWICK,04 TAX CLASS 1 CONDOS,1A,3151,1028,,R3,"6 RENAISSANCE COURT, 24A",24A,11206,1,0,1,0,0,,1,R3,"599,000",1/17/2020
3,BUSHWICK,04 TAX CLASS 1 CONDOS,1A,3151,1029,,R3,"6 RENAISSANCE COURT, 24B",24B,11206,1,0,1,0,0,,1,R3,0,7/13/2020
3,BUSHWICK,04 TAX CLASS 1 CONDOS,1C,3283,1003,,R6,"1067 GREENE AVENUE, 3",3,11221,1,0,1,0,0,2009,1,R6,"810,000",2/3/2020
3,BUSHWICK,04 TAX CLASS 1 CONDOS,1C,3350,1001,,R6,"449 EVERGREEN AVENUE, 1",1,11221,1,0,1,0,0,2014,1,R6,0,3/6/2020
3,BUSHWICK,05 TAX CLASS 1 VACANT LAND,1B,3140,50,,V3,N/A STANWIX STREET,,11206,0,0,0,"10,042",0,,1,V3,0,8/17/2020
3,BUSHWICK,05 TAX CLASS 1 VACANT LAND,2B,3225,18,,C1,718 BUSHWICK AVENUE,,11221,8,0,8,"1,850",0,2020,1,V0,"815,500",7/23/2020
3,BUSHWICK,06 TAX CLASS 1 - OTHER,1,3309,11,,G0,272 BLEECKER STREET,,11237,0,0,0,400,0,1931,1,G0,0,10/5/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3135,12,,C2,16 LOCUST STREET,,11206,6,0,6,"2,500","4,125",1931,2,C2,0,7/30/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3135,13,,C2,18 LOCUST STREET,,11206,6,0,6,"2,500","4,125",1931,2,C2,0,7/30/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3160,41,,C3,25 JEFFERSON STREET,,11206,4,0,4,"2,200","2,640",1931,2,C3,"1,350,000",1/7/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3165,30,,C2,180 KNICKERBOCKER AVENUE,,11237,6,0,6,"2,500","4,125",1931,2,C2,0,5/29/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2B,3166,46,,C1,307 JEFFERSON STREET,8,11237,8,0,8,"2,500","6,500",1931,2,C1,"4,620,000",2/7/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3170,40,,C3,13 TROUTMAN STREET,,11206,4,0,4,"1,667","2,750",1931,2,C3,"985,000",4/24/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2B,3171,45,,C1,168 EVERGREEN AVE,,11206,8,0,8,"2,727","6,079",2019,2,C1,0,1/10/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2B,3171,53,,C1,61 TROUTMAN STREET,,11206,8,0,8,"2,500","5,738",2018,2,C1,"2,052,500",2/19/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2,3172,35,,C7,108 CENTRAL AVE,,11206,14,1,15,"3,400","10,200",1920,2,C7,0,4/21/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3173,6,,C2,91 CENTRAL AVE,,11206,6,0,6,"2,500","3,900",1931,2,C2,0,10/22/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3173,10,,C2,170 JEFFERSON STREET,,11206,6,0,6,"2,500","4,125",1931,2,C2,"1,900,000",9/9/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3183,10,,C2,655 BUSHWICK AVENUE,,11221,6,0,6,"2,867","4,950",1931,2,C2,0,6/24/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3187,23,,C2,310 TROUTMAN ST,,11237,6,0,6,"2,500","4,650",1931,2,C2,"985,000",7/29/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3187,25,,C2,316 TROUTMAN STREET,,11237,6,0,6,"2,500","4,650",1931,2,C2,"875,000",12/21/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3197,7,,C2,111 WILSON AVENUE,,11237,6,0,6,"2,500","4,125",1931,2,C2,"875,000",12/21/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3209,40,,C2,235 SUYDAM STREET,,11237,5,0,5,"2,500","4,125",1931,2,C2,"750,000",12/14/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3219,18,,C2,232 SUYDAM STREET,,11237,6,0,6,"2,500","4,200",1931,2,C2,0,8/15/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3219,42,,C2,779 HART STREET,,11237,6,0,6,"2,500","4,275",1931,2,C2,0,9/18/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3220,42,,C2,863 HART STREET,,11237,6,0,6,"2,500","5,250",1931,2,C2,0,12/7/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2B,3232,67,,C1,1269 DEKALB AVENUE,,11221,10,0,10,"3,971","8,964",2019,2,C1,0,12/10/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3236,55,,C2,1483 DEKALB AVENUE,,11237,5,0,5,"2,500","4,275",1931,2,C2,"842,000",4/30/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3247,19,,C2,1498 DEKALB AVENUE,,11237,6,0,6,"2,500","4,500",1931,2,C2,"1,975,000",12/31/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3257,15,,C2,180 STOCKHOLM STREET,,11237,6,0,6,"2,500","4,350",1931,2,C2,"900,000",12/8/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2B,3275,36,,C1,96 HIMROD STREET,,11221,7,0,7,"2,100","4,882",2017,2,C1,"3,456,667",2/27/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2B,3275,37,,C1,98 HIMROD STREET,,11221,8,0,8,"2,400","5,559",2017,2,C1,"3,456,667",2/27/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2B,3275,39,,C1,100 HIMROD STREET,,11221,8,0,8,"2,500","5,792",2017,2,C1,"3,456,667",2/27/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3278,38,,C2,247 HARMAN STREET,,11237,6,0,6,"2,500","4,125",1931,2,C2,10,7/20/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3279,10,,C2,248 HIMROD STREET,,11237,6,0,6,"2,500","4,350",1931,2,C2,0,10/30/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3284,7,,C3,901 BUSHWICK AVE,,11221,4,0,4,"2,275","3,445",1899,2,C3,0,9/8/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3284,7,,C3,901 BUSHWICK AVENUE,,11221,4,0,4,"2,275","3,445",1899,2,C3,0,2/12/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3289,33,,C2,1373 GREENE AVENUE,,11237,6,0,6,"2,105","4,275",1931,2,C2,"1,683,500",5/14/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3300,46,,C2,283 BLEECKER ST,,11237,6,0,6,"2,500","4,875",1931,2,C2,0,2/13/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2,3304,19,,C1,17 MENAHAN STREET,,11221,24,0,24,"7,500","20,000",1931,2,C1,"12,900,000",10/9/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3326,44,,C3,317 LINDEN STREET,4,11237,4,0,4,"2,500","4,275",1931,2,C3,0,1/28/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3326,59,,C2,269A LINDEN STREET,,11237,6,0,6,"2,000","4,513",1931,2,C2,"2,925,000",3/5/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3326,61,,C2,267 LINDEN STREET,,11237,6,0,6,"2,000","3,300",1931,2,C2,0,3/3/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3330,11,,C2,30 LINDEN STREET,,11221,6,0,6,"1,900","2,850",1915,2,C2,0,3/31/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3357,39,,C3,1116 BUSHWICK AVENUE,,11221,4,0,4,"1,600","2,400",1931,2,C3,0,12/23/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3362,10,,C2,300 PALMETTO STREET,,11237,6,0,6,"2,500","5,250",1931,2,C2,"1,475,000",4/23/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3362,41,,C3,327 WOODBINE STREET,,11237,4,0,4,"2,483","3,200",1931,2,C3,0,1/9/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3362,46,,C3,317 WOODBINE STREET,,11237,4,0,4,"2,483","3,200",1931,2,C3,0,9/1/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2B,3365,102,,C1,653 KNICKERBOCKER AVENUE,,11221,8,0,8,"2,323","6,500",1931,2,C1,0,3/3/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3378,62,,C2,307 CORNELIA STREET,,11237,6,0,6,"2,000","4,724",1901,2,C2,"3,200,000",1/21/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3381,59,,C3,1105 JEFFERSON AVENUE,,11221,4,0,4,"2,000","3,600",1905,2,C3,0,11/13/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2B,3391,5,,C7,1308 JEFFERSON AVENUE,7,11221,7,1,8,"2,500","8,500",1910,2,C7,"2,400,000",12/14/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2,3395,11,,C1,"1050 HANCOCK STREET, 2C",,11221,20,0,20,"6,750","18,716",1916,2,C1,"310,000",4/17/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3413,23,,C2,1300 HALSEY STREET,6,11237,6,0,6,"2,650","5,486",1914,2,C2,"1,220,000",7/14/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2B,3417,44,,C1,183 COVERT STREET,,11207,8,0,8,"2,000","6,000",2015,2,C1,0,5/13/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3422,14,,C2,114 COVERT,,11207,6,0,6,"1,792","4,795",1920,2,C2,0,10/16/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3426,40,,C2,1007 DECATUR ST.,6,11207,6,0,6,"2,500","4,875",1910,2,C2,0,1/30/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2B,3428,65,,C1,1115 DECATUR STREET,,11207,8,0,8,"2,398","5,476",2020,2,C1,0,12/15/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2B,3428,66,,C1,1111 DECATUR STREET,,11207,8,0,8,"1,876","4,826",2020,2,C1,0,12/15/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3430,43,,C2,1277 DECATUR STREET,6,11207,6,0,6,2500,4725,1910,2,C2,0,11/30/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2B,3435,17,,C1,1206 DECATUR STREET,,11207,8,0,8,2600,5716,2015,2,C1,"2,715,000",5/1/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3436,11,,C2,1258 DECATUR STREET,,11207,6,0,6,2500,4725,1907,2,C2,"2,725,000",6/24/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3437,40,,C2,1378 DECATUR STREET,6,11237,6,0,6,2308,5540,1926,2,C2,0,12/10/2020
3,BUSHWICK,07 RENTALS - WALKUP APARTMENTS,2A,3437,43,,C2,"1386 DECATUR STREET, 6",6,11237,6,0,6,2308,5540,1926,2,C2,0,1/14/2020
