BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3269,87,,B2,60 HICKORY AVENUE,,10305,2,0,2,"4,000","2,698",2020,1,B2,"1,058,979",5/18/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3271,71,,B3,146 MACFARLAND AVENUE,,10305,2,0,2,"4,000","1,147",1935,1,B3,"672,000",11/13/2020
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3272,1,,B2,15 PERSHING STREET,,10305,2,0,2,"4,000","2,170",2005,1,B2,"900,000",8/9/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3275,2,,B2,120 LINWOOD AVENUE,,10305,2,0,2,"2,550","1,540",1931,1,B2,0,3/3/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3275,54,,B2,96 LINWOOD AVENUE,,10305,2,0,2,"4,650","1,404",1965,1,B2,"740,000",7/14/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3276,9,,B3,111 FOCH AVE,,10305,2,0,2,"4,000",960,1930,1,B3,0,2/2/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3277,55,,B1,124 BIONIA AVENUE,,10305,2,0,2,"7,000","1,580",1950,1,B1,"780,000",1/5/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3278,14,,B3,169 HICKORY AVENUE,,10305,2,0,2,"4,000",736,1930,1,B3,"455,000",4/26/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3281,65,,B1,12 CAMBRIA STREET,,10305,2,0,2,"4,000","1,976",1960,1,B1,0,11/12/2020
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3282,71,,B2,120 PIAVE AVENUE,,10305,2,0,2,"4,000","2,430",2019,1,B2,"936,790",11/30/2020
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3282,73,,B1,126 PIAVE AVENUE,,10305,2,0,2,"4,000","1,430",1910,1,B1,"680,000",1/15/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3284,26,,B3,103 PIAVE AVENUE,,10305,2,0,2,"5,000","1,224",1965,1,B3,"683,000",3/12/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3348,58,,B9,129 HURLBERT STREET,,10305,2,0,2,"4,000","1,700",2002,1,B9,"800,000",4/14/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3350,42,,B9,79 JEROME ROAD,,10305,2,0,2,"2,772","1,440",1972,1,B9,0,6/21/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3350,43,,B9,81 JEROME ROAD,,10305,2,0,2,"3,228","1,440",1972,1,B9,0,6/21/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3351,41,,B2,77 LACONIA AVE,,10305,2,0,2,"3,800","1,976",1960,1,B2,0,9/10/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3353,12,,B2,128 REID AVENUE,,10305,2,0,2,"4,480","2,392",1970,1,B2,0,8/18/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3353,22,,B9,108 REID AVENUE,,10305,2,0,2,"3,437","1,712",1987,1,B9,"610,000",6/2/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3354,17,,B2,26 RUTH PLACE,,10305,2,0,2,"4,000","2,136",1965,1,B2,"974,000",10/4/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3354,53,,B1,15 XENIA STREET,,10305,2,0,2,"4,000","2,136",1965,1,B1,"800,000",4/20/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3376,46,,B9,388 ALTER AVENUE,,10305,2,0,2,"4,533","1,408",2005,1,B9,0,12/2/2020
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3377,49,,B9,428 ALTER AVENUE,,10305,2,0,2,"4,900","1,710",2004,1,B2,0,6/15/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3378,63,,B3,345 GARRETSON AVE,,10305,2,0,2,"7,372",844,1920,1,B3,0,2/8/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3378,117,,B2,369 LACONIA AVENUE,,10305,2,0,2,"6,000","3,950",1986,1,B2,"247,500",4/12/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3395,86,,B1,20 APPLEBY AVE,,10305,2,0,2,"4,500","2,112",1930,1,B1,"332,500",3/24/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3395,86,,B1,20 APPLEBY AVENUE,,10305,2,0,2,"4,500","2,112",1930,1,B1,"499,999",6/29/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3395,95,,B3,274 NORWAY AVENUE,,10305,2,0,2,"3,030","1,800",1925,1,B3,"542,000",5/19/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3397,9,,B2,50 NUGENT AVENUE,,10305,2,0,2,"5,520","1,680",1925,1,B2,0,9/8/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3397,19,,B3,14 VULCAN STREET,,10305,2,0,2,"3,000","1,814",1930,1,B3,"715,000",8/26/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3402,6,,B3,46 OLYMPIA BLVD,,10305,2,0,2,"4,000","2,584",1925,1,B3,0,3/9/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3402,19,,B3,56 LANSING STREET,,10305,2,0,2,"3,612","2,224",1940,1,B3,0,12/1/2020
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3404,27,,B2,36 SOUTH BEACH AVENUE,,10305,2,0,2,"8,000","1,520",1915,1,B2,0,3/8/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3411,53,,B2,149 QUINCY AVENUE,,10305,2,0,2,"4,883","3,040",2010,1,B2,"975,000",6/25/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3412,50,,B2,86 MCLAUGHLIN ST,,10305,2,0,2,"2,000",806,1925,1,B2,"345,000",8/27/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3412,75,,B3,59 PEARSALL STREET,,10305,2,0,2,"2,000",798,1945,1,B3,"388,000",8/24/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3419,11,,B3,290 OLYMPIA BOULEVARD,,10305,2,0,2,"7,680","1,296",1920,1,B3,"835,000",2/23/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3491,9,,B2,397 FATHER CAPODANNO BL,,10305,2,0,2,"3,751","3,160",2009,1,B2,0,12/11/2020
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3500,15,,B9,481P FR CAPODANNO BLVD,,10305,2,0,2,"4,095","1,290",2004,1,B9,"585,000",1/15/2021
5,SOUTH BEACH,02 TWO FAMILY DWELLINGS,1,3500,21,,B9,481H FR CAPODANNO BLVD,,10305,2,0,2,"3,285","1,290",2004,1,B9,"738,000",11/30/2020
5,SOUTH BEACH,03 THREE FAMILY DWELLINGS,1,3376,13,,C0,361 CROMWELL AVENUE,,10305,3,0,3,"3,090","2,484",1932,1,C0,0,11/18/2020
5,SOUTH BEACH,03 THREE FAMILY DWELLINGS,1,3395,93,,C0,270 NORWAY AVENUE,,10305,3,0,3,"4,000","1,440",1925,1,C0,"430,000",11/5/2020
5,SOUTH BEACH,03 THREE FAMILY DWELLINGS,1,3397,22,,C0,20 VULCAN STREET,,10305,3,0,3,"3,000","1,760",1925,1,C0,"549,855",1/4/2021
5,SOUTH BEACH,03 THREE FAMILY DWELLINGS,1,3397,53,,C0,17 WINFIELD ST,,10305,3,0,3,"5,258","1,680",1910,1,C0,"700,000",7/29/2021
5,SOUTH BEACH,04 TAX CLASS 1 CONDOS,1C,3398,1002,,R6,"329 OLYMPIA BOULEVARD, B",B,10305,1,,1,,,1925,1,R6,0,4/12/2021
5,SOUTH BEACH,05 TAX CLASS 1 VACANT LAND,1B,3122,173,,V0,17 SAND COURT,,10305,0,0,0,"2,132",0,,1,V0,0,3/24/2021
5,SOUTH BEACH,05 TAX CLASS 1 VACANT LAND,1B,3251,1,,V0,N/A KENSINGTON AVENUE,,10305,0,0,0,"4,000",0,,1,V0,"815,000",8/3/2021
5,SOUTH BEACH,05 TAX CLASS 1 VACANT LAND,1,3251,4,,B2,153 KENSINGTON AVENUE,,10305,2,0,2,"4,280",0,2021,1,V0,"815,000",8/3/2021
5,SOUTH BEACH,05 TAX CLASS 1 VACANT LAND,1B,3276,41,,V0,N/A MC CLEAN AVENUE,,10305,0,0,0,"4,000",0,2021,1,V0,0,2/2/2021
5,SOUTH BEACH,05 TAX CLASS 1 VACANT LAND,1B,3359,38,,V0,N/A LACONIA AVENUE,,10305,0,0,0,"3,800",0,,1,V0,"330,000",11/4/2020
5,SOUTH BEACH,05 TAX CLASS 1 VACANT LAND,1B,3418,1,,V0,N/A VULCAN STREET,,10305,0,0,0,"5,510",0,,1,V0,0,1/13/2021
5,SOUTH BEACH,05 TAX CLASS 1 VACANT LAND,1B,3418,32,,V0,N/A LAVA STREET,,10305,0,0,0,"4,000",0,,1,V0,0,1/13/2021
5,SOUTH BEACH,06 TAX CLASS 1 - OTHER,1,3110,108,,G0,130A ARTHUR AVENUE,,10305,1,0,1,"4,000",0,1931,1,G0,0,11/25/2020
5,SOUTH BEACH,06 TAX CLASS 1 - OTHER,1,3119,71,,G0,78A WINDOM AVENUE,,10305,1,0,1,"2,800",0,1931,1,G0,"600,000",9/27/2021
5,SOUTH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,3117,43,,C2,68 JACKSON AVENUE,,10305,5,0,5,"6,000","5,360",1920,2,C2,"1,180,000",1/8/2021
5,SOUTH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,3238,32,,C3,17 MALLORY AVENUE,,10305,4,0,4,"3,600","2,800",1974,2,C3,0,3/19/2021
5,SOUTH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,3238,32,,C3,17 MALLORY AVENUE,,10305,4,0,4,"3,600","2,800",1974,2,C3,"860,000",5/7/2021
5,SOUTH BEACH,07 RENTALS - WALKUP APARTMENTS,2A,3376,11,,C3,363 CROMWELL AVENUE,,10305,4,0,4,"9,470","4,290",1932,2,C3,"1,375,000",2/19/2021
5,SOUTH BEACH,29 COMMERCIAL GARAGES,4,3235,1,,G7,155 PARKINSON AVENUE,,10305,0,0,0,"6,180",0,,4,G7,"650,000",3/15/2021
5,SOUTH BEACH,30 WAREHOUSES,4,3402,8,,E2,10 BALFOUR STREET,,10305,0,1,1,"4,000",880,1938,4,E2,0,3/9/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,505,30,,A1,223 VAN DUZER STREET,,10301,1,0,1,"3,760","1,400",1899,1,A1,"510,000",7/30/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,507,18,,A1,4 BALTIC STREET,,10304,1,0,1,"5,250",624,1930,1,A1,"300,000",4/23/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,513,45,,A5,89 BEACH STREET,,10304,1,0,1,"1,926","1,080",1998,1,A5,"550,000",9/30/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,513,56,,A5,111 BEACH STREET,,10304,1,0,1,"3,000","1,920",2003,1,A5,0,1/8/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,513,76,,A5,120B PROSPECT STREET,,10304,1,0,1,"1,989",900,1996,1,A5,"480,000",10/14/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,514,25,,A9,286 VAN DUZER STREET,,10304,1,0,1,"2,300","2,325",1901,1,A9,0,7/30/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,515,39,,S1,364 VAN DUZER STREET,,10304,1,1,2,"4,000","2,349",1845,1,S1,"360,000",11/2/2020
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,516,42,,A1,72 CLINTON STREET,,10304,1,0,1,"2,500","1,553",1901,1,A1,"615,000",8/18/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,518,103,,A1,367 ST PAULS AVENUE,,10304,1,0,1,"9,975","2,862",1899,1,A1,"740,000",4/16/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,521,35,,S1,95 WATER STREET,,10304,1,1,2,"1,391","3,840",1931,1,S1,"755,000",6/11/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,524,53,,A5,27 WRIGHT STREET,,10304,1,0,1,890,"1,405",2005,1,A5,0,10/5/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,527,74,,A5,17 TAPPEN COURT,,10304,1,0,1,"1,188","1,100",1989,1,A5,"347,500",2/10/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,527,77,,A5,23 TAPPEN COURT,,10304,1,0,1,"1,080","1,000",1989,1,A5,"349,830",2/8/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,527,89,,A5,40 TAPPEN COURT,,10304,1,0,1,"1,188","1,912",1989,1,A5,"220,000",6/29/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,527,96,,A9,16 TAPPEN COURT,,10304,1,0,1,"2,052","2,012",1989,1,A9,"246,000",11/13/2020
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,529,53,,A1,41 TOMPKINS STREET,,10304,1,0,1,"3,000","1,264",1915,1,A1,"345,000",6/24/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,529,60,,A1,57 TOMPKINS STREET,,10304,1,0,1,"3,000","1,626",1915,1,A1,"460,000",12/15/2020
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,530,54,,A1,63 HARRISON STREET,,10304,1,0,1,"3,742","1,568",1899,1,A1,0,7/12/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,532,6,,A5,112A BROAD STREET,,10304,1,0,1,"1,300","1,086",2004,1,A5,"447,500",7/28/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,532,7,,A5,110B BROAD STREET,,10304,1,0,1,"1,300","1,086",2004,1,A5,"438,000",7/14/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,532,20,,A1,89 TOMPKINS STREET,,10304,1,0,1,"2,376","1,320",1901,1,A1,0,4/23/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,536,18,,A1,1 GORDON STREET,,10304,1,0,1,"1,971",892,1899,1,A1,0,4/1/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,536,43,,A1,4 GORDON STREET,,10304,1,0,1,"2,600",800,1899,1,A1,"309,450",5/4/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,537,28,,A3,9 COURT STREET,,10304,1,0,1,"8,000","3,074",1899,1,A3,0,6/3/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,537,28,,A3,9 COURT STREET,,10304,1,0,1,"8,000","3,074",1899,1,A3,"712,500",3/25/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,539,22,,A5,10 CEDAR STREET,,10304,1,0,1,"3,120","1,050",2002,1,A5,0,4/20/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,544,102,,A1,26 TARGEE STREET,,10304,1,0,1,"1,450","1,449",1930,1,A1,"400,000",6/29/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,556,160,,A5,37 SUSAN COURT,,10304,1,0,1,"1,715",900,1998,1,A5,0,4/22/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,556,226,,A1,101 COURSEN PLACE,,10304,1,0,1,"2,800","1,480",1925,1,A1,"389,000",5/18/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,556,250,,A1,12 PLEASANT PLACE,,10304,1,0,1,"2,700","1,620",1925,1,A1,"400,000",4/12/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,556,254,,A1,92 COURSEN PLACE,,10304,1,0,1,"2,100","1,092",1925,1,A1,"424,500",6/21/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,556,296,,A2,123 OSGOOD AVENUE,,10304,1,0,1,"2,750",596,1920,1,A2,0,3/17/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,559,32,,A1,60 COURSEN PLACE,,10304,1,0,1,"2,500","1,344",1920,1,A1,"455,000",4/26/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,562,9,,A1,81 LAUREL AVENUE,,10304,1,0,1,"3,175",952,1930,1,A1,"447,000",4/30/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,562,28,,A2,267 GORDON STREET,,10304,1,0,1,"3,600",408,1920,1,A2,0,5/26/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,563,36,,A1,219B TARGEE STREET,,10304,1,0,1,"1,680",996,1905,1,A1,0,11/19/2020
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,563,53,,A1,187 TARGEE STREET,,10304,1,0,1,"2,500","1,392",1920,1,A1,"495,000",3/25/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,563,114,,A2,252 GORDON STREET,,10304,1,0,1,"3,000",792,1945,1,A2,"140,000",8/13/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,563,122,,A5,266 GORDON STREET,,10304,1,0,1,"1,472","1,648",1989,1,A5,"435,000",11/10/2020
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,567,20,,A1,4 CHESTNUT STREET,,10304,1,0,1,"1,300",952,1920,1,A1,"364,000",7/13/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,581,49,,A1,201 WARD AVENUE,,10304,1,0,1,"4,500","1,544",1901,1,A1,0,1/11/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,582,15,,A1,32 MARION AVENUE,,10304,1,0,1,"10,000","2,438",1930,1,A1,"1,300,000",8/5/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,583,15,,A1,29 OCCIDENT AVENUE,,10304,1,0,1,"3,125","1,840",1910,1,A1,"635,000",8/4/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,583,17,,A9,25 OCCIDENT AVENUE,,10304,1,0,1,"3,125","1,575",1913,1,A9,"581,000",8/23/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,584,61,,A1,35 MARION AVENUE,,10304,1,0,1,"3,000","1,412",1901,1,A1,"605,000",8/5/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,584,72,,A1,11 MARION AVENUE,,10304,1,0,1,"5,959","1,320",1920,1,A1,0,12/7/2020
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,585,68,,A2,420 ST PAULS AVENUE,,10304,1,0,1,"7,350",988,1960,1,A2,0,1/29/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,586,1,,A3,41 SUNRISE TERRACE,,10304,1,0,1,"10,986","3,566",1901,1,A3,0,2/3/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,611,54,,A2,76 TROSSACH ROAD,,10304,1,0,1,"4,650","1,008",1950,1,A2,"635,000",3/17/2021
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,613,27,,A9,111 HOWARD AVENUE,,10301,1,0,1,"25,209",750,1934,1,A9,"575,000",12/11/2020
5,STAPLETON,01 ONE FAMILY DWELLINGS,1,613,199,,A2,90 SUNRISE TERRACE,,10304,1,0,1,"43,299","3,250",1960,1,A2,"1,150,000",7/8/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,494,12,,S2,56 CANAL STREET,,10304,2,1,3,"1,065","2,700",1939,1,S2,0,4/28/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,506,97,,B3,74 GRANT STREET,,10301,2,0,2,"4,092","1,590",1901,1,B3,"565,000",8/5/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,512,51,,B3,333 VAN DUZER STREET,,10304,2,0,2,"2,400","1,496",1910,1,B3,0,3/27/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,512,51,,B3,333 VAN DUZER STREET,,10304,2,0,2,"2,400","1,496",1910,1,B3,0,9/9/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,514,42,,B3,67 BREWSTER STREET,,10304,2,0,2,"5,000","1,752",1899,1,B3,"125,000",3/29/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,516,44,,B2,68 CLINTON STREET,,10304,2,0,2,"2,500","1,812",1901,1,B2,"320,000",11/16/2020
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,517,49,,B2,291 ST PAULS AVENUE,,10304,2,0,2,"4,896","3,412",1920,1,B2,0,2/26/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,517,51,,B2,289 ST PAULS AVENUE,,10304,2,0,2,"4,760","3,186",1920,1,B2,"575,000",4/8/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,517,113,,B9,52 JACKSON STREET,,10304,2,0,2,"2,050","2,260",1920,1,B9,0,12/22/2020
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,519,30,,B9,506 VAN DUZER STREET,,10304,2,0,2,"3,868","2,700",1899,1,B9,"525,000",4/22/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,521,70,,B9,101 WRIGHT STREET,,10304,2,0,2,"4,625","2,976",1905,1,B9,"470,000",8/11/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,521,124,,B3,52 BEACH STREET,,10304,2,0,2,"1,500","2,400",1915,1,B3,"380,000",12/18/2020
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,525,27,,S2,664-666 BAY STREET,,10304,2,1,3,"2,242","3,360",1931,1,S2,0,4/20/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,526,16,,B2,95 BROAD STREET,,10304,2,0,2,"2,760","1,960",1899,1,B2,"445,000",2/4/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,527,64,,S2,219 CANAL STREET,,10304,2,1,3,"3,000","3,600",1920,1,S2,0,10/5/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,527,114,,B2,101 BOYD STREET,,10304,2,0,2,"3,750","1,949",2012,1,B2,"660,000",8/11/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,528,31,,B2,3 BROWNELL STREET,,10304,2,0,2,"2,500","1,253",1899,1,B2,0,12/14/2020
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,528,31,,B2,3 BROWNELL STREET,,10304,2,0,2,"2,500","1,253",1899,1,B2,0,6/7/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,528,61,,B2,N/A BAY STREET,,10304,2,0,2,"5,863","3,816",2019,1,B2,"967,338",1/11/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,530,23,,B1,12 TOMPKINS STREET,,10304,2,0,2,"4,800","2,544",1920,1,B1,"810,000",9/22/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,532,23,,B2,95 TOMPKINS STREET,,10304,2,0,2,"2,375","1,520",1901,1,B2,0,1/7/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,536,73,,B2,15 TARGEE STREET,,10304,2,0,2,"2,600","1,544",1901,1,B2,0,8/20/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,538,5,,B3,178 BOYD STREET,,10304,2,0,2,"2,160","1,400",1915,1,B3,0,6/29/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,540,23,,B2,69 GORDON ST,,10304,2,0,2,"2,500","1,326",1899,1,B2,0,6/16/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,541,49,,B2,20 HUDSON STREET,,10304,2,0,2,"2,500","1,584",1910,1,B2,"355,000",12/21/2020
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,542,17,,B2,72 GORDON STREET,,10304,2,0,2,"4,000","2,392",1945,1,B2,0,12/9/2020
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,543,36,,B2,86 GORDON STREET,,10304,2,0,2,"1,525","2,162",1920,1,B2,0,8/20/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,562,16,,B9,287 GORDON STREET,,10304,2,0,2,"2,552","1,280",2003,1,B9,"485,000",11/10/2020
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,562,46,,B2,227 GORDON STREET,,10304,2,0,2,"2,500","1,850",1920,1,B2,0,3/15/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,562,54,,B2,207 GORDON STREET,,10304,2,0,2,"4,522","1,780",1931,1,B2,0,9/21/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,565,3,,B9,15 YOUNG STREET,,10304,2,0,2,"1,620","1,896",1915,1,B9,0,8/1/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,565,6,,B2,9 YOUNG STREET,,10304,2,0,2,"1,620","1,896",1915,1,B2,0,1/13/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,566,7,,B1,777 VAN DUZER STREET,,10304,2,0,2,"2,342","1,760",1930,1,B1,0,8/24/2021
5,STAPLETON,02 TWO FAMILY DWELLINGS,1,581,40,,B3,215 WARD AVENUE,,10304,2,0,2,"6,450","2,944",1910,1,B3,"765,000",6/25/2021
5,STAPLETON,03 THREE FAMILY DWELLINGS,1,515,72,,C0,37 JACKSON STREET,,10304,3,0,3,"5,612","2,793",1899,1,C0,"600,000",8/16/2021
5,STAPLETON,03 THREE FAMILY DWELLINGS,1,529,28,,C0,34 BROAD STREET,,10304,3,0,3,"2,225","2,772",1901,1,C0,"861,900",8/4/2021
5,STAPLETON,03 THREE FAMILY DWELLINGS,1,529,29,,C0,32 BROAD STREET,,10304,3,0,3,"2,225","2,248",1899,1,C0,0,10/5/2021
5,STAPLETON,03 THREE FAMILY DWELLINGS,1,536,85,,C0,493 VAN DUZER STREET,,10304,3,0,3,"3,390","2,016",1901,1,C0,0,9/9/2021
5,STAPLETON,05 TAX CLASS 1 VACANT LAND,1B,536,47,,V0,14 GORDON STREET,,10304,0,0,0,"5,253",0,,1,V0,"280,000",6/21/2021
5,STAPLETON,05 TAX CLASS 1 VACANT LAND,1B,536,110,,V0,N/A VAN DUZER STREET,,10304,0,0,0,"1,094",0,,1,V0,0,4/1/2021
5,STAPLETON,05 TAX CLASS 1 VACANT LAND,1B,562,48,,V0,N/A GORDON STREET,,10304,0,0,0,"2,500",0,,1,V0,0,3/15/2021
5,STAPLETON,07 RENTALS - WALKUP APARTMENTS,2A,562,3,,C3,89 LAUREL AVENUE,,10304,4,0,4,"6,372","3,864",1942,2,C3,"885,000",5/12/2021
5,STAPLETON,07 RENTALS - WALKUP APARTMENTS,2A,565,10,,C3,745 VAN DUZER STREET,,10304,4,0,4,"2,223","4,320",1920,2,C3,0,4/30/2021
5,STAPLETON,07 RENTALS - WALKUP APARTMENTS,2A,611,58,,C5,94 TROSSACH ROAD,,10304,5,0,5,"7,730","2,150",1950,2,C5,0,8/1/2021
5,STAPLETON,14 RENTALS - 4-10 UNIT,2A,521,86,,S9,393-395 VAN DUZER STREET,,10304,2,2,4,"5,000","3,860",1931,2,S9,"610,000",3/5/2021
5,STAPLETON,21 OFFICE BUILDINGS,4,542,25,,O9,77 TARGEE STREET,,10304,0,1,1,"5,304","1,400",1920,4,O9,0,8/17/2021
