BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,"RESIDENTIAL
UNITS","COMMERCIAL
UNITS","TOTAL 
UNITS","LAND 
SQUARE FEET","GROSS 
SQUARE FEET",YEAR BUILT,TAX CLASS AT TIME OF SALE,"BUILDING CLASS
AT TIME OF SALE",SALE PRICE,SALE DATE
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1054,30,,B1,25-44 78TH STREET,,11370,2,0,2,"2,200","1,723",1960,1,B1,0,5/21/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1054,44,,B1,25-45 77TH STREET,,11370,2,0,2,"2,200","1,723",1960,1,B1,"940,000",4/20/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1057,27,,B1,25-42 81ST STREET,,11370,2,0,2,"2,942","2,156",1950,1,B1,0,3/20/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1058,17,,S2,2524 82ND STREET,,11370,2,1,3,"3,000","3,090",1920,1,S2,0,6/29/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1058,41,,B3,81-01 30TH AVENUE,,11370,2,0,2,"2,300","1,332",1955,1,B3,0,10/7/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1068,22,,B3,22-30 92ND STREET,,11369,2,0,2,"3,042","1,700",1950,1,B3,"910,000",12/31/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1068,26,,B3,22-40 92ND STREET,,11369,2,0,2,"3,042","1,700",1950,1,B3,"5,000",10/25/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1069,27,,B3,22-34 93RD STREET,,11369,2,0,2,"3,042","1,700",1950,1,B3,0,11/13/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1070,55,,B3,22-57 93 ST,,11369,2,0,2,"3,000","1,700",1950,1,B3,"789,000",11/23/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1085,57,,B1,23-49 91ST STREET,,11369,2,0,2,"4,000","2,352",1925,1,B1,0,1/3/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1085,69,,B1,2325 91ST STREET,,11369,2,0,2,"4,000","2,392",1999,1,B1,0,1/13/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1095,29,,B3,24-16 84TH STREET,,11370,2,0,2,"2,200",968,1940,1,B3,"568,000",2/12/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1096,62,,B3,24-37 84TH STREET,,11370,2,0,2,"2,000","1,400",1935,1,B3,"800,000",1/27/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1097,42,,B9,24-40 86TH STREET,,11369,2,0,2,"1,390","1,500",1950,1,B9,"501,930",1/10/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1098,40,,B1,86-08 ASTORIA BOULEVARD,,11369,2,0,2,"4,074","1,440",1949,1,B1,"715,000",11/13/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1099,34,,B3,24-23 87TH STREET,,11369,2,0,2,"1,800","1,224",1940,1,B3,0,10/2/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1101,15,,B3,24-09 89TH STREET,,11369,2,0,2,"5,000","1,400",1900,1,B3,0,4/28/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1102,71,,B3,90-25 24TH ROAD,,11369,2,0,2,"2,774","1,323",1950,1,B3,0,2/26/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1102,76,,B3,90-15 24 ROAD,,11369,2,0,2,"1,626","1,579",1950,1,B3,0,12/16/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1121,14,,B3,30-20 73RD STREET,,11370,2,0,2,"4,000","2,400",1958,1,B3,0,6/25/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1123,27,,B1,30-36 75TH STREET,,11370,2,0,2,"2,200","1,964",1955,1,B1,"900,000",3/9/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1123,31,,B1,30-44 75TH STREET,,11370,2,0,2,"2,200","1,764",1955,1,B1,0,4/2/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1123,49,,B1,30-59 74TH STREET,,11370,2,0,2,"2,200","1,764",1955,1,B1,"880,000",3/17/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1126,45,,B3,30-57 77TH STREET,,11370,2,0,2,"2,300","2,220",1955,1,B3,"870,000",11/4/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1127,8,,B1,30-04 79TH STREET,,11370,2,0,2,"2,300","2,466",1960,1,B1,0,9/29/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1129,16,,B1,30-22 81ST STREET,,11370,2,0,2,"2,000","1,600",1955,1,B1,"760,000",1/27/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1139,27,,B3,31-40 69TH STREET,,11377,2,0,2,"2,140","1,440",1940,1,B3,"515,000",10/13/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1139,30,,B3,31-46 69TH STREET,,11377,2,0,2,"2,140","1,440",1940,1,B3,0,6/30/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1140,14,,B3,31-14 70 STREET,,11370,2,0,2,"1,980","1,080",1945,1,B3,"675,000",4/22/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1140,41,,B3,31-39 69TH STREET,,11377,2,0,2,"2,000","1,440",1945,1,B3,"141,000",9/14/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1141,36,,B1,31-43 70TH STREET,,11370,2,0,2,"2,350","1,932",1955,1,B1,"1,050,000",6/30/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1145,10,,B1,31-43 74TH STREET,,11370,2,0,2,"2,200","1,692",1955,1,B1,"970,000",10/22/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1145,11,,B1,31-41 74TH STREET,,11370,2,0,2,"2,200","1,692",1955,1,B1,0,8/14/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1145,11,,B1,31-41 74TH STREET,,11370,2,0,2,"2,200","1,692",1955,1,B1,0,11/13/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1148,7,,B9,7714 31ST AVENUE,,11370,2,0,2,"2,070","2,070",1950,1,B9,0,1/16/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1152,35,,B1,31-43 81ST STREET,,11370,2,0,2,"2,400","2,224",1925,1,B1,"475,000",11/23/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1167,23,,B1,32-32 72ND STREET,,11370,2,0,2,"2,000","1,585",1950,1,B1,0,1/9/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1168,18,,B1,32-24 73RD STREET,,11370,2,0,2,"2,000","1,417",1950,1,B1,"940,000",12/21/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1168,51,,B1,32-53 72ND STREET,,11370,2,0,2,"2,000","1,417",1950,1,B1,0,1/9/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1168,61,,B1,32-33 72ND STREET,,11370,2,0,2,"2,000","1,417",1950,1,B1,"800,000",8/31/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1169,10,,B3,73-20 32ND AVENUE,,11370,2,0,2,"1,748","1,836",1955,1,B3,0,1/9/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1172,19,,B3,3236 77 STREET,,11370,2,0,2,"1,800","1,728",1950,1,B3,"394,000",2/8/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1175,26,,B1,32-42 80TH STREET,,11370,2,0,2,"2,342","2,128",1930,1,B1,0,1/28/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1176,10,,B1,32-10 81ST STREET,,11370,2,0,2,"2,400","2,262",1930,1,B1,0,6/13/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1186,29,,B1,33-20 69TH STREET,,11377,2,0,2,"1,831","1,882",1925,1,B1,0,8/19/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1242,48,,B1,33-37 69TH STREET,,11377,2,0,2,"1,967","2,447",1940,1,B1,"1,300,000",11/20/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1243,16,,B1,3318 71ST STREET,,11372,2,0,2,"2,000","2,400",1935,1,B1,0,5/14/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1246,44,,B1,33-45 73RD STREET,,11372,2,0,2,"3,200","2,280",1930,1,B1,0,3/10/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1246,46,,B1,33-41 73RD STREET,,11372,2,0,2,"2,000","2,280",1930,1,B1,0,12/5/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1258,20,,B3,34-32 72ND STREET,,11372,2,0,2,"1,900","1,360",1935,1,B3,"950,000",2/28/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1261,26,,B1,34-36 75TH STREET,,11372,2,0,2,"2,058","2,520",1925,1,B1,0,2/10/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1262,52,,B3,34-43 75TH STREET,,11372,2,0,2,"2,900","1,870",1940,1,B3,0,9/29/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1282,129,,S2,70-50 BROADWAY,,11372,2,1,3,"1,628","2,358",1925,1,S2,0,7/15/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1287,19,,S2,37-28 77TH STREET,,11372,2,1,3,"2,500","2,560",1925,1,S2,0,7/10/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1356,33,,B3,25-60 83RD STREET,,11370,2,0,2,"2,000","1,560",1930,1,B3,"700,000",6/15/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1359,6,,B3,25-06 86TH STREET,,11369,2,0,2,"1,800","1,512",1940,1,B3,0,3/20/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1360,7,,B1,25-04 87TH STREET,,11369,2,0,2,"1,995","1,500",1960,1,B1,"765,000",12/22/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1360,20,,B1,25-24 87TH STREET,,11369,2,0,2,"4,725","1,675",1950,1,B1,0,7/22/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1360,66,,B3,25-11 86 STREET,,11369,2,0,2,"1,800","1,866",1945,1,B3,0,2/24/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1362,39,,B3,2560 89TH STREET,,11369,2,0,2,"2,100",827,1950,1,B3,0,9/17/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1365,39,,B2,26-20 92ND STREET,,11369,2,0,2,"2,342","1,790",1925,1,B2,0,7/27/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1365,46,,B2,2634 92 STREET,,11369,2,0,2,"2,342","1,790",1925,1,B2,0,1/13/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1365,62,,B2,26-43 91ST STREET,,11369,2,0,2,"2,342","1,944",1930,1,B2,0,8/25/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1365,65,,B2,2635 91ST STREET,,11369,2,0,2,"2,342","1,944",1930,1,B2,"930,000",1/27/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1366,73,,B2,26-37 92ND STREET,,11369,2,0,2,"2,400","1,530",1930,1,B2,0,3/26/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1366,76,,B2,26-29 92ND STREET,,11369,2,0,2,"2,400","1,530",1930,1,B2,0,9/22/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1380,44,,B2,82-11 31ST AVENUE,,11370,2,0,2,"3,742","1,844",1930,1,B2,0,2/5/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1380,44,,B2,82-11 31ST AVENUE,,11370,2,0,2,"3,742","1,844",1930,1,B2,0,5/8/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1380,63,,B3,30-29 82ND STREET,,11370,2,0,2,"1,800","1,188",1935,1,B3,"465,000",7/16/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1382,15,,B3,30-20 85TH STREET,,11370,2,0,2,"2,000","1,544",1935,1,B3,"840,000",1/6/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1382,54,,B3,30-39 84 STREET,,11370,2,0,2,"2,000","1,925",1935,1,B3,"850,000",10/1/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1383,42,,B3,30-61 85TH STREET,,11370,2,0,2,"1,800","1,224",1940,1,B3,0,4/27/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1385,2,,B3,87-04 30TH AVENUE,,11369,2,0,2,"1,900","1,867",1945,1,B3,0,6/29/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1385,51,,B1,30-45 87TH STREET,,11369,2,0,2,"2,400","1,600",1920,1,B1,0,10/7/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1391,25,,B2,30-31 93RD STREET,,11369,2,0,2,"2,342","1,440",1930,1,B2,"905,000",2/19/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1394,41,,B1,31-43 82ND STREET,,11370,2,0,2,"2,400","2,176",1920,1,B1,"1,230,000",11/17/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1394,55,,B3,31-13 82ND STREET,,11370,2,0,2,"2,200","1,624",1920,1,B3,"840,000",10/19/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1395,15,,B3,31-12 84TH STREET,,11370,2,0,2,"2,746","1,496",1930,1,B3,0,12/2/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1395,30,,B3,31-44 84TH STREET,,11370,2,0,2,"2,242","1,696",1930,1,B3,0,12/16/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1395,50,,B2,31-11 83RD STREET,,11370,2,0,2,"2,500","1,584",1925,1,B2,"775,777",3/16/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1396,9,,B1,31-18 85TH STREET,,11370,2,0,2,"2,375","2,200",1925,1,B1,"990,000",2/6/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1396,51,,B3,31-19 84TH STREET,,11370,2,0,2,"2,242","1,712",1925,1,B3,0,3/26/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1396,53,,S2,31-15 84TH STREET,,11370,2,1,3,"2,242","2,312",1925,1,S2,"1,090,000",3/4/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1402,25,,B1,31-40 91ST STREET,,11369,2,0,2,"2,500","1,797",1930,1,B1,0,10/27/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1404,25,,B3,31-42 93RD STREET,,11369,2,0,2,"2,000","1,308",1930,1,B3,"945,000",11/19/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1405,21,,B3,31-32 94TH STREET,,11369,2,0,2,"2,000","1,284",1930,1,B3,"825,000",5/19/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1406,41,,B2,9409 32ND AVENUE,,11369,2,0,2,"2,928","1,634",1925,1,B2,0,1/6/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1413,1,,B1,3207 83RD STREET,,11370,2,0,2,"2,417","2,040",1930,1,B1,0,12/22/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1413,55,,B1,32-41 83RD STREET,,11370,2,0,2,"2,500","2,600",1930,1,B1,0,9/28/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1413,57,,B1,32-37 83 STREET,,11370,2,0,2,"2,500","2,600",1930,1,B1,"1,350,000",10/5/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1413,58,,B1,32-35 83RD STREET,,11370,2,0,2,"2,500","2,600",1930,1,B1,0,12/2/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1413,59,,B1,32-33 83RD STREET,,11370,2,0,2,"2,500","2,600",1930,1,B1,0,12/2/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1414,31,,B1,32-50 85TH STREET,,11370,2,0,2,"2,000","1,498",1935,1,B1,0,11/11/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1415,14,,B1,32-14 86TH STREET,,11369,2,0,2,"2,358","2,152",1930,1,B1,"1,228,800",11/5/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1416,66,,B1,32-19 86TH STREET,,11369,2,0,2,"2,325","2,072",1940,1,B1,"1,100,000",12/21/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1417,4,,B1,8712 32ND AVENUE,,11369,2,0,2,"2,290","2,200",1935,1,B1,0,7/23/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1423,66,,B1,32-43 93RD ST,,11369,2,0,2,"1,867","1,720",1945,1,B1,0,6/23/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1432,15,,B3,33-20 85TH STREET,,11372,2,0,2,"2,842","3,308",1940,1,B3,0,9/24/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1432,23,,B3,33-40 85TH STREET,,11372,2,0,2,"2,000","1,541",1940,1,B3,0,7/3/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1432,45,,B3,3345 84TH STREET,,11372,2,0,2,"3,400","3,167",1940,1,B3,0,4/23/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1433,23,,B3,33-36 86TH STREET,,11372,2,0,2,"3,500","2,750",1940,1,B3,"1,340,000",3/31/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1433,50,,B1,33-29 85TH STREET,,11372,2,0,2,"3,000","2,724",1935,1,B1,0,5/11/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1434,52,,B1,33-21 86TH STREET,,11372,2,0,2,"2,750","2,255",1935,1,B1,"1,125,000",11/10/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1437,2,,S2,89-04 NORTHERN BOULEVARD,,11372,2,1,3,"2,000","4,640",1910,1,S2,"1,700,000",3/12/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1437,20,,B3,33-32 90TH STREET,,11372,2,0,2,"2,000","1,786",1940,1,B3,"260,000",10/19/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1437,42,,B1,33-45 89TH STREET,,11372,2,0,2,"3,142","3,325",1925,1,B1,"1,270,000",8/20/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1444,14,,B3,34-20 84TH STREET,,11372,2,0,2,"2,042","2,004",1935,1,B3,0,9/2/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1449,64,,B3,34-17 88TH STREET,,11372,2,0,2,"2,850","2,312",1930,1,B3,0,5/13/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1452,24,,B1,34-44 92ND STREET,,11372,2,0,2,"2,600","2,608",1920,1,B1,0,9/30/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1461,60,,B1,35-51 87TH STREET,,11372,2,0,2,"3,242","2,520",1930,1,B1,0,11/18/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1463,12,,B1,35-14 90 ST,,11372,2,0,2,"3,200","3,787",1930,1,B1,"1,425,000",3/2/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1464,33,,B2,35-54 91 STREET,,11372,2,0,2,"3,000","2,504",1925,1,B2,0,1/8/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1465,39,,S2,91-09 37TH AVENUE,,11372,2,1,3,"1,800","2,400",1931,1,S2,0,3/9/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1466,25,,B1,35-44 93 STREET,,11372,2,0,2,"2,400","2,448",1920,1,B1,"1,335,000",12/2/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1466,66,,B1,35-11 92ND STREET,,11372,2,0,2,"2,500","2,394",1920,1,B1,0,11/2/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1467,45,,B1,3553 93RD STREET,,11372,2,0,2,"2,342","2,452",1920,1,B1,10,1/25/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1467,50,,B1,35-41 93RD STREET,,11372,2,0,2,"2,600","2,440",1920,1,B1,0,6/2/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1467,54,,B3,35-31 93RD STREET,,11372,2,0,2,"2,400","1,792",1920,1,B3,"998,000",4/23/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1480,22,,B2,37-34 93RD STREET,,11372,2,0,2,"2,200","2,052",1930,1,B2,"1,080,000",8/21/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1481,36,,B2,37-46 94TH STREET,,11372,2,0,2,"2,200","2,040",1925,1,B2,0,8/12/2020
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS,1,1481,56,,B2,37-55 93RD STREET,,11372,2,0,2,"2,200","2,040",1925,1,B2,0,8/18/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,945,25,,C0,19-50 77TH STREET,,11370,3,0,3,"2,625","2,902",1960,1,C0,"1,310,000",4/14/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,946,13,,C0,19-36 78TH STREET,,11370,3,0,3,"4,000","2,763",1925,1,C0,0,1/16/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,947,90,,C0,19-35 78TH STREET,,11370,3,0,3,"3,492","3,180",1975,1,C0,0,6/24/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,969,25,,C0,2144 74TH STREET,,11370,3,0,3,"4,000","3,160",2018,1,C0,0,1/16/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,970,10,,C0,74-20 21 AVENUE,,11370,3,0,3,"1,470","2,824",1960,1,C0,0,2/21/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,970,13,,C0,21-16 75TH STREET,,11370,3,0,3,"4,000","2,541",1910,1,C0,0,10/2/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,971,40,,C0,2153 75TH STREET,,11370,3,0,3,"1,687","2,560",1980,1,C0,0,8/25/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1001,2,,C0,69-04 DITMARS BOULEVARD,,11370,3,0,3,"3,272","2,902",1955,1,C0,0,11/11/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1005,11,,C0,22-12 74TH STREET,,11370,3,0,3,"3,200","3,102",1965,1,C0,0,9/30/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1005,11,,C0,22-12 74TH STREET,,11370,3,0,3,"3,200","3,102",1965,1,C0,0,10/14/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1007,22,,C0,2246 76TH STREET,,11370,3,0,3,"3,160","3,298",1960,1,C0,0,9/19/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1007,34,,C0,75-03 ASTORIA BOULEVARD N,,11370,3,0,3,"2,781","2,920",1960,1,C0,0,3/26/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1007,34,,C0,75-03 ASTORIA BOULEVARD N,,11370,3,0,3,"2,781","2,920",1960,1,C0,0,7/6/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1044,39,,C0,24-55 80TH STREET,,11370,3,0,3,"2,433","3,016",1987,1,C0,10,7/7/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1054,10,,C0,77-20 25TH AVENUE,,11370,3,0,3,"1,840","2,800",1965,1,C0,0,2/11/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1103,21,,C0,24-36 93RD STREET,,11369,3,0,3,"10,149","2,600",1930,1,C0,"1,700,000",3/19/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1118,71,,C0,3050 70TH STREET,,11370,3,0,3,"2,065","2,365",1960,1,C0,0,9/4/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1120,34,,C0,30-50 72 ST,,11370,3,0,3,"2,100","2,961",1965,1,C0,"999,500",2/28/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1120,38,,C0,71-19 31ST AVE,,11370,3,0,3,"2,024","3,366",1960,1,C0,0,2/3/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1120,45,,C0,71-03 31ST AVENUE,,11370,3,0,3,"1,936","2,902",1960,1,C0,0,6/17/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1120,51,,C0,30-51 71ST STREET,,11370,3,0,3,"2,100","2,761",1960,1,C0,"1,040,000",7/13/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1121,49,,C0,30-49 72ND STREET,,11370,3,0,3,"2,175","2,761",1950,1,C0,"970,000",4/7/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1122,6,,C0,73-12 30TH AVENUE,,11370,3,0,3,"1,701","2,280",1970,1,C0,"999,999",3/20/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1122,36,,C0,73-19 31ST AVENUE,,11370,3,0,3,"1,785","2,622",1965,1,C0,"892,500",1/23/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1122,159,,C0,3027 73RD STREET,,11370,3,0,3,"2,117","2,560",1965,1,C0,0,11/24/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1128,33,,C0,79-19 31ST AVENUE,,11370,3,0,3,"2,500","3,825",1959,1,C0,0,9/29/2020
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS,1,1130,39,,C0,81-11 31ST AVENUE,,11370,3,0,3,"1,986","2,112",1970,1,C0,0,1/24/2020
